"episodeId","episodeTitle","episodeCategories","episodeUrl","episodeImageUrls"
82115,"Chapter 1 - part 8","Action,Fantasy","https://tapastic.com/episode/82115","https://d30womf5coomej.cloudfront.net/c/bd/de73aacd-8d7d-48a5-860b-67b21ae3a580.jpg;https://d30womf5coomej.cloudfront.net/c/2c/5fb585ce-e469-46f1-b5ee-c687ccc3fc2d.jpg;https://d30womf5coomej.cloudfront.net/c/69/f1ff4fa1-aaaa-4cf6-9d34-607518c9742e.jpg;https://d30womf5coomej.cloudfront.net/c/3e/39012c1a-e938-4e2c-aaf0-ad0b22cb32dc.jpg"
82040,"Episode 10 (Radha)","Comedy,Fantasy,Romance","https://tapastic.com/episode/82040","https://d30womf5coomej.cloudfront.net/c/42/56/79/8a/32c1baf976454e06bd4f2e3e0d6db157.jpg;https://d30womf5coomej.cloudfront.net/c/d1/7a/0a/ad/70be960360024a9fae47055ac20a736a.jpg;https://d30womf5coomej.cloudfront.net/c/ba/fc/81/25/1e67c40ed70e4647bce5b11b37b7afbe.jpg;https://d30womf5coomej.cloudfront.net/c/42/3a/19/ec/2712a547e46e4d54813931d6df9d9d3d.jpg"
81989,"To the Sea: Page 107 ~ Page 108","Fantasy,Romance","https://tapastic.com/episode/81989","https://d30womf5coomej.cloudfront.net/c/c0/28/8a/95/42643d078f80457097b10b89d0ebccbe.jpg;https://d30womf5coomej.cloudfront.net/c/49/0d/31/f0/f99a2e03f81f403996d50facd2813500.jpg"
81922,"Wuffle Year 1 - Part 1","Slice of Life,Comedy,Fantasy","https://tapastic.com/episode/81922","https://d30womf5coomej.cloudfront.net/c/b1/8e/23/63/52bf71f321cd4cafb4c0b4b3ded071e1.jpg;https://d30womf5coomej.cloudfront.net/c/f7/5d/26/73/547b0da707fc441ba6e260b3f0932065.jpg;https://d30womf5coomej.cloudfront.net/c/2a/28/85/fb/12636b68b0a5477d9352758e41554add.jpg;https://d30womf5coomej.cloudfront.net/c/df/b2/c8/d6/27fe13160776488a9651caf45cd6c39e.jpg;https://d30womf5coomej.cloudfront.net/c/06/da/49/69/d22d6380e5bf43bea4974b78c968bcbd.jpg;https://d30womf5coomej.cloudfront.net/c/db/71/09/d9/89b32148192341aeaa0d1cc2d8dabcb7.jpg;https://d30womf5coomej.cloudfront.net/c/c0/ff/37/bd/f1847aa6d92b4f2b8bc7d11b2399baa8.jpg;https://d30womf5coomej.cloudfront.net/c/48/c0/16/34/f6fe29e4d97a48c79b5e311366cdabd5.jpg;https://d30womf5coomej.cloudfront.net/c/fc/39/45/e9/3f527dced2c4471bb69bda88af3c4021.jpg;https://d30womf5coomej.cloudfront.net/c/04/5e/e9/39/29fe84f9bd5b4ed888f5b4211b7461f8.jpg;https://d30womf5coomej.cloudfront.net/c/66/b6/21/93/ed57a893dc3446a4a114c918597b8679.jpg;https://d30womf5coomej.cloudfront.net/c/9b/b3/69/71/ac0c1bac086b49bab6463429a441224a.jpg;https://d30womf5coomej.cloudfront.net/c/a1/e9/ba/1e/2a2012d7cf654f93ab9784d48320b484.jpg;https://d30womf5coomej.cloudfront.net/c/c6/a0/70/c6/7d3da72821e249da8d15f03b83560ebf.jpg;https://d30womf5coomej.cloudfront.net/c/fe/74/0d/57/b39e14f281b54ec0b9a50a23d64cd9a6.jpg;https://d30womf5coomej.cloudfront.net/c/45/71/c1/cc/85f490d215174b9ab3463fa8549eeac4.jpg;https://d30womf5coomej.cloudfront.net/c/9b/c4/ff/c8/b3b7e099df8c46f3b4a9ab25a5fb3f41.jpg;https://d30womf5coomej.cloudfront.net/c/11/5a/36/bd/cd06eacf4dae4a899ac94fb60d420a68.jpg;https://d30womf5coomej.cloudfront.net/c/c9/dd/05/c9/cebd5585170d4cc7b9929f6bba4478df.jpg;https://d30womf5coomej.cloudfront.net/c/ea/40/a5/7b/341b1129e20d443e884c6f77807f8de1.jpg;https://d30womf5coomej.cloudfront.net/c/59/ef/18/b7/5473ece2c48b45efb3c87a1e430bbcff.jpg;https://d30womf5coomej.cloudfront.net/c/bd/1a/16/ba/8ced1602623a44ebb5db506d10624e21.jpg;https://d30womf5coomej.cloudfront.net/c/c7/67/f3/58/0145e496ac6b45bb912962408ebb49ef.jpg;https://d30womf5coomej.cloudfront.net/c/58/72/a5/57/29ad77988ec04cbfad07ebc5315d1f18.jpg;https://d30womf5coomej.cloudfront.net/c/40/a6/52/bf/3375376720ac436cab77221fa0e73bf1.jpg;https://d30womf5coomej.cloudfront.net/c/16/41/7f/c8/04a025d735c24bbd978a327c4ec0e2b1.jpg;https://d30womf5coomej.cloudfront.net/c/86/00/b7/cb/eef29de8757246408a9b803257906ba8.jpg;https://d30womf5coomej.cloudfront.net/c/08/b0/51/7d/3f5b6c387d2242b5ac959e851a97c65e.jpg;https://d30womf5coomej.cloudfront.net/c/cd/48/2a/0f/c6404490e4b44ed5b03154c002327c32.jpg;https://d30womf5coomej.cloudfront.net/c/35/35/9f/e6/e340e0fae7cf4d12a356947cf7932a8c.jpg"
81896,"Chapter 2: 008-009","Action,Horror,Drama","https://tapastic.com/episode/81896","https://d30womf5coomej.cloudfront.net/c/e0/aa95e03c-eef9-48f6-9dfd-eccd0e254812.jpg;https://d30womf5coomej.cloudfront.net/c/ac/74eacd26-ef3b-44bd-845e-5822342f4226.jpg"
81864,"NO JUSTICE NO PEACE","Slice of Life,Comedy","https://tapastic.com/episode/81864","https://d30womf5coomej.cloudfront.net/c/55/a2/4d/33/68affabd7f9c4c2f88974e08e9ddce9a.jpg"
81836,"Chapter 1 - Ely (Part 1)","Slice of Life,Sci-fi","https://tapastic.com/episode/81836","https://d30womf5coomej.cloudfront.net/c/d5/eb/93/aa/8705bdcd3a6248dab87dc11f5287d45f.jpg;https://d30womf5coomej.cloudfront.net/c/6c/75/62/45/a9813bfb7c044c2db1ca00e708e7858a.jpg;https://d30womf5coomej.cloudfront.net/c/3e/81/9a/48/5473e06f32204f95868a0e8187e9353f.jpg;https://d30womf5coomej.cloudfront.net/c/fc/2e/f8/c6/5b40ed8810ad4389addca3fa0de6d69e.jpg;https://d30womf5coomej.cloudfront.net/c/00/e7/2e/28/f35c1dd71a59415982b30c5b9eff053a.jpg;https://d30womf5coomej.cloudfront.net/c/3f/43/68/fb/e49d4d2017844d0e975fb1bcfd498d79.jpg;https://d30womf5coomej.cloudfront.net/c/6f/cd/5f/ea/9f059e8380a54d40997e38153f54a754.jpg"
81797,"TAPASTIC HOLIDAY CAPTION CONTEST!","Slice of Life,Comedy","https://tapastic.com/episode/81797","https://d30womf5coomej.cloudfront.net/c/90/c2/05/0a/02f6a7dab1ab48e5afdafc608af15142.jpg"
81796,"Holiday Caption Contest","Slice of Life,Fantasy,Romance","https://tapastic.com/episode/81796","https://d30womf5coomej.cloudfront.net/c/f8/57/bf/dc/ac6c31a6cdfd4587be17e695bd601138.jpg"
81748,"Picture this","Slice of Life,Comedy","https://tapastic.com/episode/81748","https://d30womf5coomej.cloudfront.net/c/28/82/be/89/3bff1288ae934108982a709520f0ee9c.jpg"
81739,"Party Games","Slice of Life,Comedy","https://tapastic.com/episode/81739","https://d30womf5coomej.cloudfront.net/c/77/3a/77/48/ddd091c1e5204a8da2363d92562cffb0.jpg"
81717,"It's that time of the year again ...","Slice of Life,Comedy,Gaming","https://tapastic.com/episode/81717","https://d30womf5coomej.cloudfront.net/c/f9/d5/fb/06/385ad827f2a2449a95e74d4b98e5dde4.gif;https://d30womf5coomej.cloudfront.net/c/cd/b3/e6/1e/ab22e5b8ceab4e2a82393ac135fbc293.gif;https://d30womf5coomej.cloudfront.net/c/f9/b4/e7/99/03afa6ac12fc4bc784dd393d664f162b.gif"
81685,"Happy One Year!","Slice of Life,Comedy,Romance","https://tapastic.com/episode/81685","https://d30womf5coomej.cloudfront.net/c/49/e2/35/c9/eae555af9793474580a1c5132d4bf9d1.jpg;https://d30womf5coomej.cloudfront.net/c/ef/65/c3/5b/d32c227e2cbe4aa29e946dbdbca6ad76.jpg"
81660,"Ahhh…It's nice being an adult.","Comedy","https://tapastic.com/episode/81660","https://d30womf5coomej.cloudfront.net/c/60/d3/cc/99/f05235f31b524f7391f04af1654060ba.jpg"
81551,"You're a Star!","Slice of Life,Comedy","https://tapastic.com/episode/81551","https://d30womf5coomej.cloudfront.net/c/5c/bb/f7/36/ec5f108777bc4d68b6711c7d9ccd1214.jpg"
81480,"Christmas Stocking","Comedy,Fantasy,Gaming","https://tapastic.com/episode/81480","https://d30womf5coomej.cloudfront.net/c/af/88/6f/44/62bb124129374786a08428150fb7837e.jpg"
81479,"EP 23","Slice of Life,Fantasy","https://tapastic.com/episode/81479","https://d30womf5coomej.cloudfront.net/c/be/88/77/6e/c1f86e79f6914c22b5814d2889bc2c12.jpg;https://d30womf5coomej.cloudfront.net/c/8a/d0/91/09/408f9f04c41040aab0b2f3236fcef7d8.jpg;https://d30womf5coomej.cloudfront.net/c/ec/30/7e/50/40b982ccd7234b8085024f7d06f5a8fa.jpg;https://d30womf5coomej.cloudfront.net/c/47/ad/8f/2b/2d88cd3fe7c34ce48071a17640cf7602.jpg;https://d30womf5coomej.cloudfront.net/c/2f/81/d5/f7/c77aeb8f2ab64078a90fbd539c24f2ee.jpg;https://d30womf5coomej.cloudfront.net/c/9e/87/69/27/e61c4f5368464f9482bb1b657e67d23f.jpg"
81469,"And the awkward award goes to...","Slice of Life,Comedy,Drama","https://tapastic.com/episode/81469","https://d30womf5coomej.cloudfront.net/c/3b/1f/1c/50/526ad5aed197475db3b08981706df3b6.jpg"
81464,"Nonexistent Mistakes","Slice of Life,Comedy","https://tapastic.com/episode/81464","https://d30womf5coomej.cloudfront.net/c/67/af/97/6a/0efe551d54434206a33b3906e78fb542.jpg"
81461,"anything","Slice of Life,Comedy","https://tapastic.com/episode/81461","https://d30womf5coomej.cloudfront.net/c/ed/1e/a9/bc/957a3ed57b7a412fa2a5078b0df48729.jpg"
81327,"Obscure Pets","Slice of Life,Comedy","https://tapastic.com/episode/81327","https://d30womf5coomej.cloudfront.net/c/1a/58b7e0a0-95c4-487c-817c-2ee7c285309f.png"
81318,"Doodle Diaries 1","Slice of Life,Comedy","https://tapastic.com/episode/81318","https://d30womf5coomej.cloudfront.net/c/4d/8d/46/8e/33f5a666382740beb80b83ad5adea097.jpg;https://d30womf5coomej.cloudfront.net/c/5d/0b/cc/7f/806f7db85cfd4a18ba5212c8b6ba3b97.jpg;https://d30womf5coomej.cloudfront.net/c/13/22/71/f3/7cbcc99bf08749c1b100518bde2d46de.jpg;https://d30womf5coomej.cloudfront.net/c/00/e8/b0/24/5049f3c2e8b64421b29744f81a7dc1d7.jpg"
81309,"3.35","Slice of Life,Fantasy,Romance","https://tapastic.com/episode/81309","https://d30womf5coomej.cloudfront.net/c/a5/ac/45/5e/5c589a6525cf47d5992c37cc4f6eda44.gif;https://d30womf5coomej.cloudfront.net/c/1b/d8/96/82/a0deddda67ed47e1917269efb52d2b1d.jpg;https://d30womf5coomej.cloudfront.net/c/ec/d6/7f/27/e9a03cdbf5594b508e38876acfd1d843.jpg"
81299,"Achievement unlocked","Slice of Life,Comedy,Gaming","https://tapastic.com/episode/81299","https://d30womf5coomej.cloudfront.net/c/e8/bf/3b/02/c048895fd369493ab5469368e54d5cab.jpg;https://d30womf5coomej.cloudfront.net/c/26/8e/d8/55/47f1f4cde9b043c4a83f2fc773ae9b40.gif"
81297,"Tis the season to be ID'd","Slice of Life","https://tapastic.com/episode/81297","https://d30womf5coomej.cloudfront.net/c/0b/bc/5b/da/9553540fb4f242f6b92d667af4f2c74c.jpg"
81283,"aid","Slice of Life,Comedy","https://tapastic.com/episode/81283","https://d30womf5coomej.cloudfront.net/c/2e/9b/34/1d/bc7fa95cc7944b5cbcfd89994b244287.jpg"
81282,"Haircuts and Hipsters","Slice of Life,Comedy","https://tapastic.com/episode/81282","https://d30womf5coomej.cloudfront.net/c/8f/e8/a1/7c/c6275843d9374f3a89bf76acc47d0e03.jpg"
81275,"i can't even - 4","Slice of Life,Comedy","https://tapastic.com/episode/81275","https://d30womf5coomej.cloudfront.net/c/ff/2b/a5/cd/f16ca1759e8d41de9ce563bc8df399a3.jpg"
81272,"Bad Christmas Cards","Slice of Life,Comedy,Drama","https://tapastic.com/episode/81272","https://d30womf5coomej.cloudfront.net/c/b3/5e/ba/75/4b46a8f5d294497cb9d45bbf18aecc11.jpg;https://d30womf5coomej.cloudfront.net/c/52/82/c6/c5/3e045279c1cd4d52b5ed5a0d99cbd7eb.jpg;https://d30womf5coomej.cloudfront.net/c/ca/60/6b/35/d7ae03449ff442969e47b78fcbb9245e.jpg;https://d30womf5coomej.cloudfront.net/c/9e/16/72/bf/d1764a83ae30463fa18af41dcd93b14d.jpg"
81269,"2. False Impressions (7)","Fantasy,Drama","https://tapastic.com/episode/81269","https://d30womf5coomej.cloudfront.net/c/86/cf/02/3a/7a132f3870104af2b56535048dac44f0.jpg;https://d30womf5coomej.cloudfront.net/c/da/45/09/d0/b6634f7c98d04b3ab708bffa5a2cfd7d.jpg;https://d30womf5coomej.cloudfront.net/c/bc/04/b7/7c/eddaa5253cd047e190f1b6810f3867b5.jpg;https://d30womf5coomej.cloudfront.net/c/b6/35/9c/54/3695dc9384344a308ea8535254ed9047.jpg;https://d30womf5coomej.cloudfront.net/c/6b/64/f7/9a/e1384d8e09d74fbb8704ea46b931adc9.jpg"
81201,"Q&A","Slice of Life,Comedy,Fantasy","https://tapastic.com/episode/81201","https://d30womf5coomej.cloudfront.net/c/72/38/fa/1c/983ca7b63d19462a97d3a30d4967781f.jpg;https://d30womf5coomej.cloudfront.net/c/a5/df/04/0c/c2a11341b6cc458fa271f80e1ce4ddc4.jpg;https://d30womf5coomej.cloudfront.net/c/1f/08/68/b1/558a47ecc71747c58dc02a2167e4dac5.jpg;https://d30womf5coomej.cloudfront.net/c/bc/e8/a3/a4/6fda4c7c5a2d4a438cdf622c2e298130.jpg;https://d30womf5coomej.cloudfront.net/c/82/e6/69/1f/b48c5e677b784f5199130b143d61fb72.jpg;https://d30womf5coomej.cloudfront.net/c/44/54/87/8f/eb155e6af55d486d9dbe8089f08ac6f1.jpg"
81196,"Surprise Interaction!","Slice of Life,Comedy,Fantasy","https://tapastic.com/episode/81196","https://d30womf5coomej.cloudfront.net/c/50/27/83/0c/21760da6abc843ac8649ab3f39e51a0e.jpg"
81155,"3/4 XXVII","Fantasy,Romance,Drama","https://tapastic.com/episode/81155","https://d30womf5coomej.cloudfront.net/c/61/3d/f9/1c/539dcac8ed544ff8954f34dd93e90de7.jpg"
81139,"Home Alone","Slice of Life,Comedy","https://tapastic.com/episode/81139","https://d30womf5coomej.cloudfront.net/c/48/d9/19/7a/99e97bdc7bd8492c91af623e14fda7a4.jpg"
81115,"The Post Office","Slice of Life,Comedy,Fantasy","https://tapastic.com/episode/81115","https://d30womf5coomej.cloudfront.net/c/25/b0/13/43/7c869e712f9848d78293e251c671ac21.jpg"
81080,"Perfect excuse","Slice of Life,Comedy,Drama","https://tapastic.com/episode/81080","https://d30womf5coomej.cloudfront.net/c/82/02/9c/22/17008c9368294f73853b7e94ee0f9372.jpg"
81069,"Stormy With A Chance of Breezy - Part 1","Slice of Life,Comedy","https://tapastic.com/episode/81069","https://d30womf5coomej.cloudfront.net/c/2e/f1/b2/45/722b7b9dd3f5448f8fbe53b6f730b2cc.jpg;https://d30womf5coomej.cloudfront.net/c/16/86/10/f5/7ea3b74fca9541f587ed826b2b05edc4.jpg;https://d30womf5coomej.cloudfront.net/c/c9/9f/9f/5a/280001ca516343bb83beb6ee2b8ba809.jpg;https://d30womf5coomej.cloudfront.net/c/93/c2/ea/ee/ff717f2dc3cc473694926d7818b4b40d.jpg;https://d30womf5coomej.cloudfront.net/c/3e/c7/23/1c/4f1b62b74ec14dd7967525746fc99c63.jpg;https://d30womf5coomej.cloudfront.net/c/12/40/a8/68/c03d509ca8cd4bbaab6cf1c731fcbe87.jpg"
81046,"Chapter 14: Page 349","Action,Fantasy,Drama","https://tapastic.com/episode/81046","https://d30womf5coomej.cloudfront.net/c/c9/d3/32/a7/29803eceeef94083b843927458993a1a.jpg"
81044,"Caretaker","Comedy,Gaming","https://tapastic.com/episode/81044","https://d30womf5coomej.cloudfront.net/c/27/7b/a4/03/d1d7a22c6d2e48219fdc11a66500f65f.jpg"
81042,"Peony pg. 14","Fantasy","https://tapastic.com/episode/81042","https://d30womf5coomej.cloudfront.net/c/c4/f5/07/8a/3acd72347ebe4e8680066e72f1c8e116.jpg"
81041,"Peony pg. 13","Fantasy","https://tapastic.com/episode/81041","https://d30womf5coomej.cloudfront.net/c/d0/12/ab/b9/423297548d5b40c8847b49e9d4ef41ec.jpg"
81017,"Every year...","Slice of Life,Comedy","https://tapastic.com/episode/81017","https://d30womf5coomej.cloudfront.net/c/c0/62/c2/af/45f340bafdfb403b9d00b8aa5ca22dff.jpg"
81016,"About the OTP Comic ","Comedy,Romance","https://tapastic.com/episode/81016","https://d30womf5coomej.cloudfront.net/c/b9/53/59/f3/dbb6ac651797402895762960a459db4c.jpg"
81012,"You Stop That","Slice of Life,Comedy,Fantasy","https://tapastic.com/episode/81012","https://d30womf5coomej.cloudfront.net/c/38/14/e3/7e/b0e2b0524a45456589eddfb8358970c3.jpg"
80991,"Oh Christmas Tree","Slice of Life,Comedy","https://tapastic.com/episode/80991","https://d30womf5coomej.cloudfront.net/c/74/51/1c/63/cd89f35c8f71488e8ed9a1f6c49b3e6f.gif;https://d30womf5coomej.cloudfront.net/c/55/a5/65/8f/f66bba03cea64ef690f4d4d7e4df619d.gif;https://d30womf5coomej.cloudfront.net/c/f9/fe/0e/d7/fe0037b9a6f04210bebd385b13b86fbf.gif;https://d30womf5coomej.cloudfront.net/c/b3/dd/c2/4c/c8df92e7a13e4e1b80ba799f38c0f836.jpg;https://d30womf5coomej.cloudfront.net/c/eb/66/40/cc/b3fb2a8617ec4b07a26c76955ae94135.jpg"
80984,"Do I Still Count?","Comedy","https://tapastic.com/episode/80984","https://d30womf5coomej.cloudfront.net/c/6c/02/20/b4/659bd2f59f3b4e8c9afe8a9f61b4b2c8.jpg"
80979,"Chapter 2: Reunion","Fantasy,Sci-fi,Drama","https://tapastic.com/episode/80979","https://d30womf5coomej.cloudfront.net/c/48/19/4a/59/21432d2201994e3f8bd10ce84195ff63.jpg;https://d30womf5coomej.cloudfront.net/c/9e/f2/fc/35/dc24d6e0d2944e40b1804e5d8c81bd30.jpg;https://d30womf5coomej.cloudfront.net/c/36/6f/ef/38/062f37ccbd194b15ae21eda5fbb31fae.jpg;https://d30womf5coomej.cloudfront.net/c/ce/b5/f9/4d/bf42a30112bc49e7ad6cc110480eb9b5.jpg;https://d30womf5coomej.cloudfront.net/c/8f/fb/69/13/6ddf1cd4980041f3bbae59148917a6f3.jpg;https://d30womf5coomej.cloudfront.net/c/b4/71/ca/d8/ea9149a2bb3e41b0b57cd2237cd5b13f.jpg;https://d30womf5coomej.cloudfront.net/c/2a/99/6f/ad/840ac05d7583437383c240374839bc91.jpg;https://d30womf5coomej.cloudfront.net/c/8a/77/e6/33/c5eb1073c97349109070b58cade60fd6.jpg;https://d30womf5coomej.cloudfront.net/c/d1/28/2c/e5/df4799842dd446c5a5822011384ad13b.jpg;https://d30womf5coomej.cloudfront.net/c/25/5d/16/a0/9630f97548f5450eb642963417d34b64.jpg;https://d30womf5coomej.cloudfront.net/c/f4/de/df/ea/0e2fd6d27fa9469abc05374ed699522b.jpg;https://d30womf5coomej.cloudfront.net/c/a5/ab/12/d0/a6185681cb6d456abf360301dc8142b7.jpg;https://d30womf5coomej.cloudfront.net/c/34/a8/c9/9c/ea9736e3739d4c96b37df3e61a83b342.jpg;https://d30womf5coomej.cloudfront.net/c/c4/09/5c/4a/bcd521032856450db555f258a2c4fb1e.jpg;https://d30womf5coomej.cloudfront.net/c/e6/0c/fc/72/9b0dcfeb3e5e4463b52d0d90f9fc3849.jpg;https://d30womf5coomej.cloudfront.net/c/4d/4b/3e/6a/a85d494b00f7412b81edff6caab47985.jpg;https://d30womf5coomej.cloudfront.net/c/b2/13/cd/20/a236b52274674fd3bb8be4a56530a79f.jpg;https://d30womf5coomej.cloudfront.net/c/32/73/6f/a3/e9d09055b5174965a62724fade22807e.jpg;https://d30womf5coomej.cloudfront.net/c/78/ca/72/bb/e4161834ab1b4a7eab7a6622b576ccc5.jpg;https://d30womf5coomej.cloudfront.net/c/8f/fa/b9/d5/1ff0eadfb3b543ea848f5eb369f16bf4.jpg;https://d30womf5coomej.cloudfront.net/c/b7/79/33/f3/0389af627565446ba3b240773d492a39.jpg;https://d30womf5coomej.cloudfront.net/c/cd/59/01/e8/8b15fbc386924357a115782ba80ca470.jpg;https://d30womf5coomej.cloudfront.net/c/19/36/ce/16/02f0e9a696b94490b88a0dc521250cba.jpg;https://d30womf5coomej.cloudfront.net/c/8e/40/b0/3d/233a2f5ac82b426c9ff27caaafc20e12.jpg;https://d30womf5coomej.cloudfront.net/c/c3/f5/49/95/7fdfe7834ef14f18b828b3b74430ed0b.jpg;https://d30womf5coomej.cloudfront.net/c/c6/8e/21/f1/aae0fdcf4a19466cad3823425774663c.jpg;https://d30womf5coomej.cloudfront.net/c/1f/2a/0b/4c/8aef4d3d356c4558ae5c83a2f0c020f4.jpg;https://d30womf5coomej.cloudfront.net/c/18/b4/b6/56/03d60255d6ff4fc1ab85ab45b78375de.jpg;https://d30womf5coomej.cloudfront.net/c/22/09/e9/d0/b0adaf56095542089269846b5c50447f.jpg;https://d30womf5coomej.cloudfront.net/c/11/d2/d7/e4/be48682033244547a33efc3e687baeee.jpg;https://d30womf5coomej.cloudfront.net/c/2e/f5/ff/fc/e54a474046774c8280ca0bbfdf3f0138.jpg;https://d30womf5coomej.cloudfront.net/c/86/ee/42/15/1533bc1a4d0b4894b967f83bfa6a44b3.jpg;https://d30womf5coomej.cloudfront.net/c/4f/7e/78/83/f7becaf6b55f439fae4ad0183cb24a9e.jpg;https://d30womf5coomej.cloudfront.net/c/8a/23/47/69/eba1a13f64cf43c59508670fc3ed4563.jpg;https://d30womf5coomej.cloudfront.net/c/24/78/39/5f/00c3a3435b5449aa9bcb945def958ea7.jpg;https://d30womf5coomej.cloudfront.net/c/85/95/fb/f4/3c64b4456ec441d495fc28a3bd5f2fed.jpg;https://d30womf5coomej.cloudfront.net/c/4e/6e/fa/ce/30acc55565ff41e5ab8353570d4028ba.jpg;https://d30womf5coomej.cloudfront.net/c/85/14/2b/62/aba2ddf34b9745e0b2b9425cbefa4d9f.jpg;https://d30womf5coomej.cloudfront.net/c/ed/80/72/c5/3dcca4e39b1f42078c3e6f2a4f7b7963.jpg;https://d30womf5coomej.cloudfront.net/c/21/56/1f/a3/b72d095e10a14228942534743f831ea1.jpg"
80978,"WHO IS SHE?","Comedy","https://tapastic.com/episode/80978","https://d30womf5coomej.cloudfront.net/c/71/24/6c/9d/9f9cb76cc3ad450b9678c1232f491a95.jpg"
80971,"Searching for Meaning","Slice of Life,Comedy","https://tapastic.com/episode/80971","https://d30womf5coomej.cloudfront.net/c/25/96/cf/8d/d428d153bcc04c3cbbc6db71ce784739.jpg"
80951,"Chapter 2 - (23)","Action,Fantasy,Horror","https://tapastic.com/episode/80951","https://d30womf5coomej.cloudfront.net/c/81/2d/b1/07/6de4c09839f546cda92ebbcb4f0de775.jpg;https://d30womf5coomej.cloudfront.net/c/b3/b4/49/68/b8f99f2c82794fac96d19e139dea2076.jpg"
80933,"Turtleneck Open-chest Sweater Trend","Slice of Life,Comedy,Romance","https://tapastic.com/episode/80933","https://d30womf5coomej.cloudfront.net/c/49/47/4b/b4/ff99e8894e124947b667c6d3858b8511.jpg"
80914,"Gender Equality Patch","Slice of Life","https://tapastic.com/episode/80914","https://d30womf5coomej.cloudfront.net/c/32/41/13/4a/156ac9f0acef4b14884dc840d7b6d182.jpg"
80895,"Skeksis","Slice of Life,Comedy","https://tapastic.com/episode/80895","https://d30womf5coomej.cloudfront.net/c/84/66/23/b6/ee009cf3e26a4fbea02f074cc6e45538.jpg"
80885,"The big Yarn ball","Slice of Life,Comedy","https://tapastic.com/episode/80885","https://d30womf5coomej.cloudfront.net/c/17/3c/18/55/4d8b693df8d6473bb180dc82c7a3744d.jpg;https://d30womf5coomej.cloudfront.net/c/3a/19/63/16/9c063d6287f543a28c81697f5aed2187.jpg"
80859,"Music","Slice of Life,Comedy,Drama","https://tapastic.com/episode/80859","https://d30womf5coomej.cloudfront.net/c/cc/41/b2/fb/1903c32e491248b2992fbf4cd706df79.gif;https://d30womf5coomej.cloudfront.net/c/0f/61/9e/8a/eb5a5ca70c6f428e9e9f276f662139ef.gif;https://d30womf5coomej.cloudfront.net/c/76/ac/22/c1/8175a434b1824a4ea4906fa5f67171a3.jpg"
80797,"Best in the west.","Slice of Life,Comedy","https://tapastic.com/episode/80797","https://d30womf5coomej.cloudfront.net/c/bd/e9/0d/07/4c1f9f8105df483ba6edb115967405d7.jpg;https://d30womf5coomej.cloudfront.net/c/0d/4d/c2/97/e86a6537f0f749df917f318a808c2490.jpg;https://d30womf5coomej.cloudfront.net/c/49/6b/84/b7/2d7d1b3d51094ba09a8e225a61ce439b.jpg;https://d30womf5coomej.cloudfront.net/c/e4/01/34/51/b122b8671fa14760914088acc457d4cf.jpg;https://d30womf5coomej.cloudfront.net/c/0e/80/76/90/5bb9d9e4ca0d4313abad1909d4e2abee.jpg"
80788,"Episode 9 (Pam)","Comedy,Fantasy,Romance","https://tapastic.com/episode/80788","https://d30womf5coomej.cloudfront.net/c/fc/ab/fb/77/2356627be6cb4047bc264d8781bfc5cd.jpg;https://d30womf5coomej.cloudfront.net/c/ac/43/94/5c/f13a098c3afb42d2b3b7780ab4ed3663.jpg;https://d30womf5coomej.cloudfront.net/c/d8/75/99/36/956d8e5cf93a4165ac584b502d3e3887.jpg;https://d30womf5coomej.cloudfront.net/c/6b/39/cb/26/4ffb6ed3c59e40f7b5988287ecdf6cfb.jpg"
80721,"Happy Holidays!","Slice of Life,Comedy","https://tapastic.com/episode/80721","https://d30womf5coomej.cloudfront.net/c/0c/3d/a4/dd/21d8adfeb26b43db92744c249fb1bfb9.jpg"
80702,"Careful what you wish for ","Comedy,Sci-fi,Gaming","https://tapastic.com/episode/80702","https://d30womf5coomej.cloudfront.net/c/5f/9d/1a/3a/26d86a7f212b4098802f328401e0732f.jpg"
80680,"Love is... Like a Maze","Slice of Life,Comedy,Romance","https://tapastic.com/episode/80680","https://d30womf5coomej.cloudfront.net/c/38/79/f6/c8/660624bedcc744dbb60f466213343fec.jpg"
80679,"Working in August","Slice of Life,Comedy","https://tapastic.com/episode/80679","https://d30womf5coomej.cloudfront.net/c/d9/e1/47/80/34075d27208847a3938088cfa0d7c600.jpg"
80649,"Advent Calendar","Comedy","https://tapastic.com/episode/80649","https://d30womf5coomej.cloudfront.net/c/2d/fa/53/0d/7ea0eb1cc5da40a8896188b3e081359e.jpg"
80647,"Bumblebee in June","Action,Comedy,Drama","https://tapastic.com/episode/80647","https://d30womf5coomej.cloudfront.net/c/a0/ee/25/f3/23365f1d9f764b9e9fa101357988a221.jpg"
80627,"Let Go","Slice of Life,Comedy,Romance","https://tapastic.com/episode/80627","https://d30womf5coomej.cloudfront.net/c/15/ed/e8/42/3c9345925a1c46bf87e5985d930c0124.gif"
